article_doi,venue,series_ordinal_P1545,author_name_P2093
10.21105/joss.06973,JOSS,38,Mamadou N’diaye
10.21105/joss.06973,JOSS,39,Daniel Osei-Kuffuor
10.21105/joss.06973,JOSS,40,Stefan Povolny
10.21105/joss.06973,JOSS,41,Guotong Ren
10.21105/joss.06973,JOSS,42,Shabnam J. Semnani
10.21105/joss.06973,JOSS,43,Chris S. Sherman
10.21105/joss.06973,JOSS,44,Melvin Rey
10.21105/joss.06973,JOSS,45,Hamdi A. Tchelepi
10.21105/joss.06973,JOSS,46,William R. Tobin
10.21105/joss.06973,JOSS,47,Pavel Tomin
10.21105/joss.06973,JOSS,48,Lionel Untereiner
10.21105/joss.06973,JOSS,49,Arturo Vargas
10.21105/joss.06973,JOSS,50,Sohail Waziri
10.21105/joss.06973,JOSS,51,Xianhuan Wen
10.21105/joss.06973,JOSS,52,Joshua A. White
10.21105/joss.06973,JOSS,53,Hui Wu
10.21105/joss.01035,JOSS,1,Adam Sparks
10.21105/joss.00613,JOSS,1,Grega Vrbančič
10.21105/joss.00613,JOSS,2,Lucija Brezočnik
10.21105/joss.00613,JOSS,3,Uroš Mlakar
10.21105/joss.00613,JOSS,4,Dušan Fister
10.21105/joss.00613,JOSS,5,Iztok Fister Jr.
10.21105/joss.00717,JOSS,1,Alex M Ganose
10.21105/joss.00717,JOSS,2,Adam J Jackson
10.21105/joss.00717,JOSS,3,David O Scanlon
10.21105/joss.00753,JOSS,1,Daniel G. A. Smith
10.21105/joss.00753,JOSS,2,Johnnie Gray
10.21105/joss.00765,JOSS,1,Hajk-Georg Drost
10.21105/joss.05015,JOSS,1,Koki Tsuyuzaki
10.21105/joss.05015,JOSS,2,Itoshi Nikaido
10.21105/joss.06317,JOSS,1,Mohamed Masoud
10.21105/joss.06317,JOSS,2,David Gutman
10.21105/joss.06317,JOSS,3,Sergey Plis
10.21105/joss.06294,JOSS,1,Xinye Chen
10.21105/joss.06294,JOSS,2,Stefan Güttel
10.21105/joss.05586,JOSS,1,Ashwin Vishnu Mohanan
10.21105/joss.05586,JOSS,2,Arman Khoubani
10.21105/joss.05586,JOSS,3,Pierre Augier
10.21105/joss.06574,JOSS,1,Arthur Amalvy
10.21105/joss.06574,JOSS,2,Vincent Labatut
10.21105/joss.06574,JOSS,3,Richard Dufour
10.21105/joss.06714,JOSS,1,Stavros Ntioudis
10.21105/joss.06714,JOSS,2,James P. Ewen
10.21105/joss.06714,JOSS,3,Daniele Dini
10.21105/joss.06714,JOSS,4,C. Heath Turner
10.21105/joss.05410,JOSS,1,Clément Scheirlinck
10.21105/joss.05410,JOSS,2,Rémy Chaput
10.21105/joss.05410,JOSS,3,Salima Hassas
10.21105/joss.05621,JOSS,1,Jacob Blum
10.21105/joss.05621,JOSS,2,Kainen L. Utt
10.21105/joss.06974,JOSS,1,Daniel J. Asay
10.21105/joss.06974,JOSS,2,Timothy M. O’Keefe
10.21105/joss.06974,JOSS,3,Randy L. Buckner
10.21105/joss.06974,JOSS,4,Ross W. Mair
10.21105/joss.01555,JOSS,1,Jatinder Sandhu
10.21105/joss.01555,JOSS,2,Anant Girdhar
10.21105/joss.01555,JOSS,3,Rakesh Ramakrishnan
10.21105/joss.01555,JOSS,4,R. Teja
10.21105/joss.01555,JOSS,5,Santanu Ghosh
10.21105/joss.00897,JOSS,1,Pradeep Reddy Raamana
10.21105/joss.00897,JOSS,2,Stephen C. Strother
10.21105/joss.01072,JOSS,1,Michael Heiber
10.21105/joss.00981,JOSS,1,Alexandre Popoff
10.21105/joss.01255,JOSS,1,Mingze He
10.21105/joss.01255,JOSS,2,Kokulapalan Wimalanathan
10.21105/joss.01255,JOSS,3,Peng Liu
10.21105/joss.01255,JOSS,4,Carolyn Lawrence-Dill
10.21105/joss.01278,JOSS,1,Mathieu Besançon
10.21105/joss.02076,JOSS,1,Alan Rubin
10.21105/joss.00256,JOSS,1,"James P. Howard, II"
10.21105/joss.00412,JOSS,1,Philip Stegmaier
10.21105/joss.00412,JOSS,2,Alexander Kel
10.21105/joss.00412,JOSS,3,Edgar Wingender
10.21105/joss.02400,JOSS,1,Tristan Miller
10.21105/joss.02400,JOSS,2,Denis Auroux
10.21105/joss.02044,JOSS,1,Sean West
10.21105/joss.02044,JOSS,2,Hesham Ali
10.21105/joss.02044,JOSS,3,Dario Ghersi
10.21105/joss.00137,JOSS,1,Benjamin Naecker
10.21105/joss.00137,JOSS,2,Niru Maheswaranathan
10.21105/joss.00137,JOSS,3,Surya Ganguli
10.21105/joss.00137,JOSS,4,Stephen Baccus
10.21105/joss.00040,JOSS,1,Simon Bogutzky
10.21105/joss.00040,JOSS,2,Jan Christoph Schrader
10.21105/joss.00040,JOSS,3,Nassrin Hajinejad
10.21105/joss.00040,JOSS,4,Barbara Grüter
10.21105/joss.02340,JOSS,1,Micah K. Wilson
10.21105/joss.02340,JOSS,2,Luke Strickland
10.21105/joss.02340,JOSS,3,Timothy Ballard
10.21105/joss.07906,JOSS,1,Guillaume Le Goc
10.21105/joss.07906,JOSS,2,Alexis d’Humières
10.21105/joss.07906,JOSS,3,Antoine Lesage
10.21105/joss.07906,JOSS,4,Julien Bouvier
10.21105/joss.07061,JOSS,1,Hao-Ting Wang
10.21105/joss.07061,JOSS,2,Rémi Gau
10.21105/joss.07061,JOSS,3,Natasha Clarke
10.21105/joss.07061,JOSS,4,Quentin Dessain
10.21105/joss.07061,JOSS,5,Lune Bellec
10.21105/joss.00107,JOSS,1,Rémi Rampin
10.21105/joss.00107,JOSS,2,Fernando Chirigati
10.21105/joss.00107,JOSS,3,Dennis Shasha
10.21105/joss.00107,JOSS,4,Juliana Freire
10.21105/joss.00107,JOSS,5,Vicky Steeves
10.21105/joss.06230,JOSS,1,Anthony Lim
10.21105/joss.00222,JOSS,1,Davide Gerosa
10.21105/joss.00222,JOSS,2,Michele Vallisneri
10.21105/joss.08038,JOSS,1,Laura Szekeres
10.21105/joss.08038,JOSS,2,Åsmund Flobak
10.21105/joss.08038,JOSS,3,John Zobolas
10.21105/joss.08453,JOSS,1,Sven Baars
10.21105/joss.08453,JOSS,2,David Nolte
10.21105/joss.08453,JOSS,3,Fred W. Wubs
10.21105/joss.08453,JOSS,4,Henk A. Dijkstra
10.21105/joss.07711,JOSS,1,Bruno Postle
10.21105/joss.02169,JOSS,1,Henry Wilde
10.21105/joss.02169,JOSS,2,Vincent Knight
10.21105/joss.02169,JOSS,3,Jonathan Gillard
10.21105/joss.10105,JOSS,1,Jakob Dürrwächter
10.21105/joss.10105,JOSS,2,Merlin Hosak
10.21105/joss.10105,JOSS,3,Bennet Weiss
10.21105/joss.10105,JOSS,4,Falko Ueckerdt
10.21105/joss.03009,JOSS,1,Jacques Serizay
10.21105/joss.03009,JOSS,2,Julie Ahringer
10.21105/joss.04460,JOSS,1,Karla Cervantes Barron
10.21105/joss.04460,JOSS,2,Jonathan M Cullen
10.21105/joss.09346,JOSS,1,Boyu Wang
10.21105/joss.09346,JOSS,2,Andrew Crooks
10.21105/joss.09346,JOSS,3,Taylor Anderson
10.21105/joss.09346,JOSS,4,Andreas Züfle
10.21105/joss.05791,JOSS,1,Jose A. Perea
10.21105/joss.05791,JOSS,2,Luis Scoccola
10.21105/joss.05791,JOSS,3,Christopher J. Tralie
10.21105/joss.02863,JOSS,1,David Meyer
10.21105/joss.02863,JOSS,2,Thomas Nagler
10.21105/joss.09634,JOSS,1,Xavier C. Llano
10.21105/joss.00411,JOSS,1,Adam H Sparks
10.21105/joss.00411,JOSS,2,Mark Padgham
10.21105/joss.00411,JOSS,3,Hugh Parsonage
10.21105/joss.00411,JOSS,4,Keith Pembleton
10.21105/joss.03455,JOSS,1,Walker Arce
10.21105/joss.03455,JOSS,2,"James Gehringer,"
10.21105/joss.08816,JOSS,1,David Brown
10.21105/joss.08816,JOSS,2,Jacques Saraydaryan
10.21105/joss.08816,JOSS,3,Benoit Renault
10.21105/joss.08816,JOSS,4,Olivier Simonin
10.21105/joss.02177,JOSS,1,Anna Molter
10.21105/joss.06866,JOSS,1,Jacob Smith
10.21105/joss.06866,JOSS,2,Nathan Martindale
10.21105/joss.06866,JOSS,3,Mark B. Adams
10.21105/joss.06866,JOSS,4,Scott L. Stewart
10.21105/joss.06866,JOSS,5,Phillip Bingham
10.21105/joss.04556,JOSS,1,Tony E. Wong
10.21105/joss.04556,JOSS,2,Lisa Rennels
10.21105/joss.04556,JOSS,3,Frank Errickson
10.21105/joss.04556,JOSS,4,Vivek Srikrishnan
10.21105/joss.04556,JOSS,5,Alexander Bakker
10.21105/joss.04556,JOSS,6,Klaus Keller
10.21105/joss.04556,JOSS,7,David Anthoff
10.21105/joss.01349,JOSS,1,Martin Viereck
10.21105/joss.06430,JOSS,1,Moritz Sanne
10.21105/joss.06430,JOSS,2,Ganbaatar Khurelbaatar
10.21105/joss.06430,JOSS,3,Daneish Despot
10.21105/joss.06430,JOSS,4,Manfred van Afferden
10.21105/joss.06430,JOSS,5,Jan Friesen
10.21105/joss.03948,JOSS,1,Bram van Dijk
10.21105/joss.04555,JOSS,1,Simon Biggs
10.21105/joss.04555,JOSS,2,Matthew Jennings
10.21105/joss.04555,JOSS,3,Stuart Swerdloff
10.21105/joss.04555,JOSS,4,Phillip Chlap
10.21105/joss.04555,JOSS,5,Derek Lane
10.21105/joss.04555,JOSS,6,Jacob Rembish
10.21105/joss.04555,JOSS,7,Jacob McAloney
10.21105/joss.04555,JOSS,8,Paul King
10.21105/joss.04555,JOSS,9,Rafael Ayala
10.21105/joss.04555,JOSS,10,Fada Guan
10.21105/joss.04555,JOSS,11,Nicola Lambri
10.21105/joss.04555,JOSS,12,Cody Crewson
10.21105/joss.04555,JOSS,13,Matthew Sobolewski
10.21105/joss.00523,JOSS,1,Taha Zaghdoudi
10.21105/joss.04763,JOSS,1,Christof Obertscheider
10.21105/joss.04763,JOSS,2,Ewald Fauster
10.21105/joss.08056,JOSS,1,Taimur Khan
10.21105/joss.08056,JOSS,2,Caroline Arnold
10.21105/joss.08056,JOSS,3,Harsh Grover
10.21105/joss.00545,JOSS,1,Antoine Cully
10.21105/joss.00545,JOSS,2,Konstantinos Chatzilygeroudis
10.21105/joss.00545,JOSS,3,Federico Allocati
10.21105/joss.00545,JOSS,4,Jean-Baptiste Mouret
10.21105/joss.02028,JOSS,1,Auriel Fournier
10.21105/joss.02028,JOSS,2,Matthew Boone
10.21105/joss.02028,JOSS,3,Forrest Stevens
10.21105/joss.02028,JOSS,4,Emilio Bruna
10.21105/joss.00063,JOSS,1,Carl Ganz
10.21105/joss.06612,JOSS,1,Stephen Akinremi
10.21105/joss.06612,JOSS,2,Islam Fadel
10.21105/joss.06612,JOSS,3,Mark van der Meijde
10.21105/joss.06358,JOSS,1,Julian Belina
10.21105/joss.06358,JOSS,2,Noah Pflugradt
10.21105/joss.06358,JOSS,3,Detlef Stolten
10.21105/joss.05197,JOSS,1,Martin Bernstorff
10.21105/joss.05197,JOSS,2,Kenneth Enevoldsen
10.21105/joss.05197,JOSS,3,Jakob Damgaard
10.21105/joss.05197,JOSS,4,Andreas Danielsen
10.21105/joss.05197,JOSS,5,Lasse Hansen
10.21105/joss.03556,JOSS,1,Matthew Scroggs
10.21105/joss.08851,JOSS,1,Brendan P. Murphy
10.21105/joss.08851,JOSS,2,Scott R. David
10.21105/joss.09620,JOSS,1,Robert J. Moss
10.21105/joss.09620,JOSS,2,Anthony Corso
10.21105/joss.09620,JOSS,3,Mykel J. Kochenderfer
10.21105/joss.07069,JOSS,1,Scott W. Linderman
10.21105/joss.07069,JOSS,2,Peter Chang
10.21105/joss.07069,JOSS,3,Giles Harper-Donnelly
10.21105/joss.07069,JOSS,4,Aleyna Kara
10.21105/joss.07069,JOSS,5,Xinglong Li
10.21105/joss.07069,JOSS,6,Gerardo Duran-Martin
10.21105/joss.07069,JOSS,7,Kevin Murphy
10.21105/joss.05989,JOSS,1,Marjan Albooyeh
10.21105/joss.05989,JOSS,2,Chris Jones
10.21105/joss.05989,JOSS,3,Rainier Barrett
10.21105/joss.05989,JOSS,4,Eric Jankowski
10.21105/joss.00430,JOSS,1,Nuno Fachada
10.21105/joss.00430,JOSS,2,Agostinho C. Rosa
10.21105/joss.04528,JOSS,1,Sterling G. Baird
10.21105/joss.04528,JOSS,2,Kevin M. Jablonka
10.21105/joss.04528,JOSS,3,Michael D. Alverson
10.21105/joss.04528,JOSS,4,Hasan M. Sayeed
10.21105/joss.04528,JOSS,5,Mohammed Faris Khan
10.21105/joss.04528,JOSS,6,Colton Seegmiller
10.21105/joss.04528,JOSS,7,Berend Smit
10.21105/joss.04528,JOSS,8,Taylor D. Sparks
10.21105/joss.02497,JOSS,1,Laur Ferris
10.21105/joss.06181,JOSS,1,Hendrik Mann
10.21105/joss.00721,JOSS,1,William D Pearse
10.21105/joss.00721,JOSS,2,Scott A Chamberlain
10.21105/joss.00870,JOSS,1,Andrew T. Jones
10.21105/joss.00870,JOSS,2,Hien D. Nguyen
10.21105/joss.00870,JOSS,3,Geoffrey J. McLachlan
10.21105/joss.06439,JOSS,1,Amaury Barral
10.21105/joss.06439,JOSS,2,Bérengère Dubrulle
10.21105/joss.06439,JOSS,3,Guillaume Costa
10.21105/joss.06439,JOSS,4,Quentin Pikeroen
10.21105/joss.06439,JOSS,5,Adrien Lopez
10.21105/joss.09174,JOSS,1,Shaked Zychlinski
10.21105/joss.05594,JOSS,1,Bernardo P. Ferreira
10.21105/joss.05594,JOSS,2,F. M. Andrade Pires
10.21105/joss.05594,JOSS,3,Miguel A. Bessa
10.21105/joss.03896,JOSS,1,Piotr Bartman
10.21105/joss.03896,JOSS,2,Jakub Banaśkiewicz
10.21105/joss.03896,JOSS,3,Szymon Drenda
10.21105/joss.03896,JOSS,4,Maciej Manna
10.21105/joss.03896,JOSS,5,Michael A. Olesik
10.21105/joss.03896,JOSS,6,Paweł Rozwoda
10.21105/joss.03896,JOSS,7,Michał Sadowski
10.21105/joss.03896,JOSS,8,Sylwester Arabas
10.21105/joss.05234,JOSS,1,Timothy G. Pelham
10.21105/joss.06768,JOSS,1,Martina Rosskopf
10.21105/joss.06768,JOSS,2,Virginie Durand
10.21105/joss.06768,JOSS,3,Linus Villiger
10.21105/joss.06768,JOSS,4,Joseph Doetsch
10.21105/joss.06768,JOSS,5,Anne Obermann
10.21105/joss.06768,JOSS,6,Lion Krischer
10.21105/joss.01763,JOSS,1,Mikkel Andersen
10.21105/joss.01763,JOSS,2,Søren Højsgaard
10.21105/joss.01468,JOSS,1,M. Riechert
10.21105/joss.01468,JOSS,2,D. Meyer
10.21105/joss.06593,JOSS,1,Gordian Edenhofer
10.21105/joss.06593,JOSS,2,Philipp Frank
10.21105/joss.06593,JOSS,3,Jakob Roth
10.21105/joss.06593,JOSS,4,Reimar H. Leike
10.21105/joss.06593,JOSS,5,Massin Guerdi
10.21105/joss.06593,JOSS,6,Lukas I. Scheel-Platz
10.21105/joss.06593,JOSS,7,Matteo Guardiani
10.21105/joss.06593,JOSS,8,Vincent Eberle
10.21105/joss.06593,JOSS,9,Margret Westerkamp
10.21105/joss.06593,JOSS,10,Torsten A. Enßlin
10.21105/joss.03557,JOSS,1,Albert Weichselbraun
10.21105/joss.02526,JOSS,1,Nima Hejazi
10.21105/joss.02526,JOSS,2,Jeremy Coyle
10.21105/joss.02526,JOSS,3,Mark van der Laan
10.21105/joss.01613,JOSS,1,Raman Goyal
10.21105/joss.01613,JOSS,2,Muhao Chen
10.21105/joss.01613,JOSS,3,Manoranjan Majji
10.21105/joss.01613,JOSS,4,Robert Skelton
10.21105/joss.06939,JOSS,1,Trevor Manz
10.21105/joss.06939,JOSS,2,Nezar Abdennur
10.21105/joss.06939,JOSS,3,Nils Gehlenborg
10.21105/joss.09059,JOSS,1,Antonio Paolillo
10.21105/joss.00177,JOSS,1,Adam H Sparks
10.21105/joss.00177,JOSS,2,Tomislav Hengl
10.21105/joss.00177,JOSS,3,Andrew Nelson
10.21105/joss.09791,JOSS,1,Antoine Stevan
10.21105/joss.09791,JOSS,2,Jonathan Detchart
10.21105/joss.09791,JOSS,3,Tanguy Pérennou
10.21105/joss.09791,JOSS,4,Jérôme Lacan
10.21105/joss.03541,JOSS,1,Erwan Bocher
10.21105/joss.03541,JOSS,2,Jérémy Bernard
10.21105/joss.03541,JOSS,3,Elisabeth Wiederhold
10.21105/joss.03541,JOSS,4,François Leconte
10.21105/joss.03541,JOSS,5,Gwendall Petit
10.21105/joss.03541,JOSS,6,Sylvain Palominos
10.21105/joss.03541,JOSS,7,Camille Noûs
10.21105/joss.01148,JOSS,1,Pingjun Chen
10.21105/joss.01148,JOSS,2,Lin Yang
10.21105/joss.09482,JOSS,1,Sarath Menon
10.21105/joss.09482,JOSS,2,Abril Azócar Guzmán
10.21105/joss.09482,JOSS,3,Osamu Waseda
10.21105/joss.09482,JOSS,4,Stefan Sandfeld
10.21105/joss.09482,JOSS,5,Tilmann Hickel
10.21105/joss.03285,JOSS,1,Daniel Foreman-Mackey
10.21105/joss.03285,JOSS,2,Rodrigo Luger
10.21105/joss.03285,JOSS,3,Eric Agol
10.21105/joss.03285,JOSS,4,Thomas Barclay
10.21105/joss.03285,JOSS,5,Luke Bouma
10.21105/joss.03285,JOSS,6,Timothy Brandt
10.21105/joss.03285,JOSS,7,Ian Czekala
10.21105/joss.03285,JOSS,8,Trevor David
10.21105/joss.03285,JOSS,9,Jiayin Dong
10.21105/joss.03285,JOSS,10,Emily Gilbert
10.21105/joss.03285,JOSS,11,Tyler Gordon
10.21105/joss.03285,JOSS,12,Christina Hedges
10.21105/joss.03285,JOSS,13,Daniel Hey
10.21105/joss.03285,JOSS,14,Brett Morris
10.21105/joss.03285,JOSS,15,Adrian Price-Whelan
10.21105/joss.03285,JOSS,16,Arjun Savel
10.21105/joss.06599,JOSS,1,Vidar Skogvoll
10.21105/joss.06599,JOSS,2,Jonas Rønning
10.21105/joss.02952,JOSS,1,Jon Schwenk
10.21105/joss.02952,JOSS,2,Jayaram Hariharan
10.21105/joss.09537,JOSS,1,Maxwell J. Campbell
10.21105/joss.00146,JOSS,1,Nicolas CARPi
10.21105/joss.00146,JOSS,2,Alexander Minges
10.21105/joss.00146,JOSS,3,Matthieu Piel
10.21105/joss.10003,JOSS,1,Timothy O. Josephson
10.21105/joss.10003,JOSS,2,Elise F. Morgan
10.21105/joss.03398,JOSS,1,Andrew Moodie
10.21105/joss.03398,JOSS,2,Jayaram Hariharan
10.21105/joss.03398,JOSS,3,Eric Barefoot
10.21105/joss.03398,JOSS,4,Paola Passalacqua
10.21105/joss.02783,JOSS,1,Steve Macenski
10.21105/joss.02783,JOSS,2,Ivona Jambrecic
10.21105/joss.03330,JOSS,1,Xin Feng
10.21105/joss.03330,JOSS,2,Germano Barcelos
10.21105/joss.03330,JOSS,3,James D. Gaboardi
10.21105/joss.03330,JOSS,4,Elijah Knaap
10.21105/joss.03330,JOSS,5,Ran Wei
10.21105/joss.03330,JOSS,6,Levi J. Wolf
10.21105/joss.03330,JOSS,7,Qunshan Zhao
10.21105/joss.03330,JOSS,8,Sergio J. Rey
10.21105/joss.07712,JOSS,1,Elise Lei
10.21105/joss.07712,JOSS,2,Paul Mollière
10.21105/joss.09600,JOSS,1,Anish Koyamparambath
10.21105/joss.09600,JOSS,2,Thomas Schraml
10.21105/joss.09600,JOSS,3,Christoph Helbig
10.21105/joss.09600,JOSS,4,Guido Sonnemann
10.21105/joss.05966,JOSS,1,Victor Alves
10.21105/joss.05966,JOSS,2,San Dinh
10.21105/joss.05966,JOSS,3,John R. Kitchin
10.21105/joss.05966,JOSS,4,Vitor Gazzaneo
10.21105/joss.05966,JOSS,5,Juan C. Carrasco
10.21105/joss.05966,JOSS,6,Fernando V. Lima
10.21105/joss.01944,JOSS,1,J. Rahm
10.21105/joss.01944,JOSS,2,Paul Erhart
10.21105/joss.01204,JOSS,1,Martijn Froeling
10.21105/joss.05968,JOSS,1,George Bouras
10.21105/joss.05968,JOSS,2,Susanna R. Grigson
10.21105/joss.05968,JOSS,3,Bhavya Papudeshi
10.21105/joss.05968,JOSS,4,Vijini Mallawaarachchi
10.21105/joss.05968,JOSS,5,Michael J. Roach
10.21105/joss.02959,JOSS,1,William Landau
10.21105/joss.05388,JOSS,1,Markus Scheidgen
10.21105/joss.05388,JOSS,2,Lauri Himanen
10.21105/joss.05388,JOSS,3,Alvin Noe Ladines
10.21105/joss.05388,JOSS,4,David Sikter
10.21105/joss.05388,JOSS,5,Mohammad Nakhaee
10.21105/joss.05388,JOSS,6,Ádám Fekete
10.21105/joss.05388,JOSS,7,Theodore Chang
10.21105/joss.05388,JOSS,8,Amir Golparvar
10.21105/joss.05388,JOSS,9,José A. Márquez
10.21105/joss.05388,JOSS,10,Sandor Brockhauser
10.21105/joss.05388,JOSS,11,Sebastian Brückner
10.21105/joss.05388,JOSS,12,Luca M. Ghiringhelli
10.21105/joss.05388,JOSS,13,Felix Dietrich
10.21105/joss.05388,JOSS,14,Daniel Lehmberg
10.21105/joss.05388,JOSS,15,Thea Denell
10.21105/joss.05388,JOSS,16,Andrea Albino
10.21105/joss.05388,JOSS,17,Hampus Näsström
10.21105/joss.05388,JOSS,18,Sherjeel Shabih
10.21105/joss.05388,JOSS,19,Florian Dobener
10.21105/joss.05388,JOSS,20,Markus Kühbach
10.21105/joss.05388,JOSS,21,Rubel Mozumder
10.21105/joss.05388,JOSS,22,Joseph F. Rudzinski
10.21105/joss.05388,JOSS,23,Nathan Daelman
10.21105/joss.05388,JOSS,24,José M. Pizarro
10.21105/joss.05388,JOSS,25,Martin Kuban
10.21105/joss.05388,JOSS,26,Cuauhtemoc Salazar
10.21105/joss.05388,JOSS,27,Pavel Ondračka
10.21105/joss.05388,JOSS,28,Hans-Joachim Bungartz
10.21105/joss.05388,JOSS,29,Claudia Draxl
10.21105/joss.03842,JOSS,1,Etienne Combrisson
10.21105/joss.03842,JOSS,2,Ruggero Basanisi
10.21105/joss.03842,JOSS,3,Vinicius Lima Cordeiro
10.21105/joss.03842,JOSS,4,Robin A. A Ince
10.21105/joss.03842,JOSS,5,Andrea Brovelli
10.21105/joss.04723,JOSS,1,Jesús-Adolfo Mejía-de-Dios
10.21105/joss.04723,JOSS,2,Efrén Mezura-Montes
10.21105/joss.06736,JOSS,1,Evaristo Rojas-Mayoral
10.21105/joss.06736,JOSS,2,Braulio Rojas-Mayoral
10.21105/joss.06736,JOSS,3,Federico A. Méndez-Sánchez
10.21105/joss.05073,JOSS,1,Tony M. Abou Zeidan
10.21105/joss.05073,JOSS,2,Mark Rempel
10.21105/joss.02436,JOSS,1,Luka Opasic
10.21105/joss.02436,JOSS,2,Jacob Scott
10.21105/joss.02436,JOSS,3,Arne Traulsen
10.21105/joss.02436,JOSS,4,Carsten Fortmann-Grote
10.21105/joss.06748,JOSS,1,Tadej Lahovnik
10.21105/joss.06748,JOSS,2,Sašo Karakatič
10.21105/joss.02135,JOSS,1,Matthias Büchi
10.21105/joss.02135,JOSS,2,Andreas Ahlenstorf
10.21105/joss.02663,JOSS,1,Nico Curti
10.21105/joss.02663,JOSS,2,Daniele Dall’Olio
10.21105/joss.02663,JOSS,3,Daniel Remondini
10.21105/joss.02663,JOSS,4,Gastone Castellani
10.21105/joss.02663,JOSS,5,Enrico Giampieri
10.21105/joss.00339,JOSS,1,P James Joyce
10.21105/joss.00463,JOSS,1,Nathan Sheffield
10.21105/joss.00463,JOSS,2,VP Nagraj
10.21105/joss.00463,JOSS,3,Vince Reuter
10.21105/joss.03293,JOSS,1,Thomas Urbach
10.21105/joss.03293,JOSS,2,Andrey Portnoy
10.21105/joss.03877,JOSS,1,William Landau
10.21105/joss.01145,JOSS,1,Thu-Hien To
10.21105/joss.01145,JOSS,2,Stephen Pederson
10.21105/joss.01407,JOSS,1,Ibrahim Tanyalcin
10.21105/joss.02011,JOSS,1,Michael Hartmann
10.21105/joss.02011,JOSS,2,Gert-Ludwig Ingold
10.21105/joss.01918,JOSS,1,Simon O’Meara
10.21105/joss.01918,JOSS,2,Shuxuan Xu
10.21105/joss.01918,JOSS,3,David Topping
10.21105/joss.01918,JOSS,4,Gerard Capes
10.21105/joss.01918,JOSS,5,Douglas Lowe
10.21105/joss.01918,JOSS,6,M. Alfarra
10.21105/joss.01918,JOSS,7,Gordon McFiggans
10.21105/joss.03980,JOSS,1,Sindre Nordmark Olufsen
10.21105/joss.03980,JOSS,2,Rene Kaufmann
10.21105/joss.03980,JOSS,3,Egil Fagerholt
10.21105/joss.03980,JOSS,4,Vegard Aune
10.21105/joss.07254,JOSS,1,Yongji Wang
10.21105/joss.07254,JOSS,2,Ching-Yao Lai
10.21105/joss.05336,JOSS,1,Christopher G. Stahl
10.21105/joss.05336,JOSS,2,Kristan J. Markey
10.21105/joss.05336,JOSS,3,Brian C. Jewell
10.21105/joss.05336,JOSS,4,Dahnish Shams
10.21105/joss.05336,JOSS,5,Michele M. Taylor
10.21105/joss.05336,JOSS,6,A. Amina Wilkins
10.21105/joss.05336,JOSS,7,Sean Watford
10.21105/joss.05336,JOSS,8,Andy Shapiro
10.21105/joss.05336,JOSS,9,Michelle Angrish
10.21105/joss.06796,JOSS,1,Junxiang Wang
10.21105/joss.06796,JOSS,2,Liang Zhao
10.21105/joss.08847,JOSS,1,Dimitri Justeau-Allaire
10.21105/joss.08847,JOSS,2,Charles Prud’homme
10.21105/joss.09069,JOSS,1,Ivan Kurtev
10.21105/joss.09069,JOSS,2,Daan van der Munnik
10.21105/joss.09069,JOSS,3,Mathijs Schuts
10.21105/joss.00243,JOSS,1,Andrew J. Page
10.21105/joss.00243,JOSS,2,Martin Hunt
10.21105/joss.00243,JOSS,3,Torsten Seemann
10.21105/joss.00243,JOSS,4,Jacqueline A. Keane
10.21105/joss.07404,JOSS,1,Jonathan M. Waldrop
10.21105/joss.07404,JOSS,2,Ryan M. Richard
10.21105/joss.06494,JOSS,1,Nathan Reitinger
10.21105/joss.05505,JOSS,1,Jan Simson
10.21105/joss.05505,JOSS,2,Olga Kononykhina
10.21105/joss.05505,JOSS,3,Malte Schierholz
10.21105/joss.05598,JOSS,1,Thore Kockerols
10.21105/joss.05662,JOSS,1,Samir Angelo Milani Martins
10.21105/joss.05735,JOSS,1,Dominic Kempf
10.21105/joss.05735,JOSS,2,Ole Klein
10.21105/joss.05735,JOSS,3,Robert Kutri
10.21105/joss.05735,JOSS,4,Robert Scheichl
10.21105/joss.05735,JOSS,5,Peter Bastian
10.21105/joss.04756,JOSS,1,Robert G. Izzard
10.21105/joss.04756,JOSS,2,David D. Hendriks
10.21105/joss.04756,JOSS,3,Daniel P. Nemergut
10.21105/joss.06332,JOSS,1,Aleksander Sulkowski
10.21105/joss.06332,JOSS,2,Clément Bouton
10.21105/joss.06332,JOSS,3,Chad Swanson
10.21105/joss.02689,JOSS,1,David Tyrpak
10.21105/joss.02689,JOSS,2,Yaocun Li
10.21105/joss.02689,JOSS,3,Siqi Lei
10.21105/joss.02689,JOSS,4,J. Andrew MacKay
10.21105/joss.09264,JOSS,1,Kostas Valeckas
10.21105/joss.09264,JOSS,2,Johan Peter Uldall Fynbo
10.21105/joss.09264,JOSS,3,Jens-Kristian Krogager
10.21105/joss.09264,JOSS,4,Kasper Elm Heintz
10.21105/joss.08503,JOSS,1,Marius J. Müller
10.21105/joss.08503,JOSS,2,Sangam Chatterjee
10.21105/joss.08503,JOSS,3,Florian Dobener
10.21105/joss.02677,JOSS,1,Paul Westermann
10.21105/joss.02677,JOSS,2,Theodor Christiaanse
10.21105/joss.02677,JOSS,3,Will Beckett
10.21105/joss.02677,JOSS,4,Paul Kovacs
10.21105/joss.02677,JOSS,5,Ralph Evins
10.21105/joss.06057,JOSS,1,Matthew Kuperus Heun
